h_mean,s_mean,v_mean,label,lighting,angle,bg
88.47882161458334,12.24876953125,130.16072265625,10k,lamp,top,white
88.39056315104166,12.2769921875,130.16108072916666,10k,lamp,top,white
87.824931640625,12.255579427083333,130.07786783854166,10k,lamp,top,white
88.45451822916667,12.289658203125,130.09385416666666,10k,lamp,top,white
86.91250325520834,12.270335286458334,130.09975911458332,10k,lamp,top,white
86.88862630208334,12.254990234375,130.00764322916666,10k,lamp,top,white
86.59935221354166,12.316002604166666,129.99467447916666,10k,lamp,top,white
87.83653971354167,12.274498697916666,129.989619140625,10k,lamp,top,white
87.26797200520834,12.236891276041666,129.965048828125,10k,lamp,top,white
87.11882486979167,12.354222005208333,129.97753580729167,10k,lamp,top,white
87.26562825520833,12.334778645833333,130.04108723958333,10k,lamp,top,white
87.51453776041667,12.266360677083334,130.15900065104168,10k,lamp,top,white
86.54628580729167,12.2541796875,130.08646809895833,10k,lamp,top,white
88.00904622395834,12.293525390625,130.218212890625,10k,lamp,top,white
87.89641927083333,12.304352213541666,130.25103515625,10k,lamp,top,white
88.46414388020834,12.263899739583334,130.23040690104168,10k,lamp,top,white
87.35514322916667,12.269925130208334,130.25829427083335,10k,lamp,top,white
88.98455729166666,12.202154947916666,130.20314453125,10k,lamp,top,white
87.35810872395834,12.211839192708334,130.11093424479168,10k,lamp,top,white
87.05834635416667,12.318668619791667,129.92203450520833,10k,lamp,top,white
88.61923828125,12.251555989583334,129.88318684895833,10k,lamp,top,white
88.91974934895833,12.292861328125,129.92732747395834,10k,lamp,top,white
87.69825520833334,12.247252604166667,130.06322591145835,10k,lamp,top,white
87.062705078125,12.308828125,130.141142578125,10k,lamp,top,white
87.50118489583333,12.243811848958334,130.164296875,10k,lamp,top,white
86.6548828125,12.26291015625,130.17498697916668,10k,lamp,top,white
88.70630208333333,12.237796223958334,130.09601888020833,10k,lamp,top,white
87.54576822916667,12.277760416666666,130.07850911458334,10k,lamp,top,white
88.51871419270833,12.2857421875,130.1087109375,10k,lamp,top,white
85.97599609375,12.279388020833334,130.09141927083334,10k,lamp,top,white
87.39414713541667,12.272965494791666,130.074072265625,10k,lamp,top,white
89.37986002604167,12.273929036458334,130.2176953125,10k,lamp,top,white
87.88230143229167,12.276764322916666,130.251240234375,10k,lamp,top,white
86.14537760416667,12.269873046875,130.21817057291668,10k,lamp,top,white
87.27900716145834,12.248544921875,130.19202473958333,10k,lamp,top,white
86.98840494791666,12.263623046875,130.22058919270833,10k,lamp,top,white
87.697548828125,12.256022135416666,130.13872721354167,10k,lamp,top,white
87.58437174479167,12.211279296875,130.134814453125,10k,lamp,top,white
87.33953776041666,12.205885416666666,130.12055989583334,10k,lamp,top,white
87.80916015625,12.266728515625,130.120595703125,10k,lamp,top,white
87.08186848958333,12.270413411458334,130.10604817708332,10k,lamp,top,white
128.84772786458333,67.69703776041666,93.389794921875,10k,natural,front,black
128.58,67.65320963541667,93.353779296875,10k,natural,front,black
128.67056966145833,67.651806640625,93.33520833333333,10k,natural,front,black
128.85709635416666,67.8717578125,93.445087890625,10k,natural,front,black
128.88194010416666,68.042666015625,93.53572265625,10k,natural,front,black
128.734921875,68.105322265625,93.55363932291667,10k,natural,front,black
128.81085611979168,68.17752278645834,93.59450846354167,10k,natural,front,black
128.71862630208332,68.32732747395833,93.60363932291666,10k,natural,front,black
128.79082356770834,67.80080729166667,93.17156901041666,10k,natural,front,black
129.10173177083334,67.82161783854167,93.15034830729167,10k,natural,front,black
128.78780924479167,67.78133138020833,93.17657552083334,10k,natural,front,black
128.80053385416667,67.62509114583334,93.17019205729167,10k,natural,front,black
128.85555013020834,67.72338541666667,93.28409505208333,10k,natural,front,black
128.75484700520835,67.988564453125,93.40242513020833,10k,natural,front,black
128.74359700520833,68.11530598958333,93.53622395833334,10k,natural,front,black
129.00286458333332,68.13537434895834,93.603125,10k,natural,front,black
128.75630208333334,68.34110026041667,93.72909830729166,10k,natural,front,black
128.8898828125,68.27455403645833,93.78075520833333,10k,natural,front,black
128.69649088541667,68.44385091145833,93.79657552083333,10k,natural,front,black
128.73579427083334,68.33509765625,93.77677408854167,10k,natural,front,black
128.65890625,68.22076497395834,93.80506510416667,10k,natural,front,black
128.92904622395832,68.18905924479166,93.83162109375,10k,natural,front,black
128.74547526041667,68.25291015625,93.850634765625,10k,natural,front,black
128.89572265625,67.904755859375,93.55667317708334,10k,natural,front,black
128.9335546875,67.765234375,93.48520833333333,10k,natural,front,black
129.06876627604166,67.73775065104167,93.47239908854166,10k,natural,front,black
128.80305013020833,67.52622395833333,93.37441731770834,10k,natural,front,black
128.68065104166666,67.62123046875,93.31755859375,10k,natural,front,black
128.91186848958333,67.29744791666667,93.14916666666667,10k,natural,front,black
128.74273763020832,67.762861328125,93.360810546875,10k,natural,front,black
128.77268880208334,67.996806640625,93.45060546875,10k,natural,front,black
128.857900390625,68.25396484375,93.51019205729166,10k,natural,front,black
129.09731770833332,68.25464518229167,93.58056315104167,10k,natural,front,black
129.2281640625,68.28951497395833,93.56870442708333,10k,natural,front,black
129.257373046875,67.98016927083333,93.39672200520833,10k,natural,front,black
128.967666015625,67.70392578125,93.24246744791667,10k,natural,front,black
129.04197265625,67.70819010416666,93.24626953125,10k,natural,front,black
129.08197265625,67.56659830729167,93.20315755208334,10k,natural,front,black
129.14825846354168,67.56827799479167,93.181455078125,10k,natural,front,black
128.98294596354165,67.6512890625,93.18685872395834,10k,natural,front,black
128.91939778645835,67.55335611979167,93.139931640625,10k,natural,front,black
129.013740234375,67.580009765625,93.16370442708333,10k,natural,front,black
129.181005859375,67.650185546875,93.15588216145834,10k,natural,front,black
128.81429036458334,67.68836263020833,93.13412109375,10k,natural,front,black
128.9034375,67.69237630208333,93.15936197916666,10k,natural,front,black
128.876474609375,67.61823893229166,93.15418619791667,10k,natural,front,black
128.90037760416666,67.45940755208333,93.11797526041667,10k,natural,front,black
129.07898763020833,67.60814778645833,93.145205078125,10k,natural,front,black
128.745458984375,67.405791015625,93.08629557291667,10k,natural,front,black
129.03810546875,67.47369791666667,93.10137044270833,10k,natural,front,black
128.911318359375,67.51534830729166,93.031865234375,10k,natural,front,black
128.94661783854167,67.87913411458334,93.20925455729167,10k,natural,front,black
128.85780598958334,67.93744466145833,93.23424153645833,10k,natural,front,black
129.13396158854167,68.047158203125,93.148173828125,10k,natural,front,black
129.19346028645833,67.8673046875,93.02540690104166,10k,natural,front,black
129.31127278645835,67.71639973958334,92.977578125,10k,natural,front,black
129.34495768229166,67.52759114583333,92.90046549479166,10k,natural,front,black
129.27062825520832,67.59930338541666,92.90251953125,10k,natural,front,black
128.965986328125,67.60616861979166,92.88544270833333,10k,natural,front,black
129.15329427083333,67.76525390625,92.96265625,10k,natural,front,black
129.13668294270835,67.70466471354166,93.004921875,10k,natural,front,black
129.15125,67.69693033854166,93.03119791666667,10k,natural,front,black
129.24720703125,67.7165234375,93.05355143229167,10k,natural,front,black
129.23145182291665,67.70989908854166,93.054375,10k,natural,front,black
128.92061197916667,67.80533203125,93.14490885416667,10k,natural,front,black
129.17532877604165,67.83685221354166,93.12663736979167,10k,natural,front,black
129.243740234375,68.03881184895833,93.23391927083334,10k,natural,front,black
129.29682942708334,68.25106770833334,93.324033203125,10k,natural,front,black
129.330068359375,68.310947265625,93.34074544270834,10k,natural,front,black
129.10553385416668,68.33669596354167,93.30896158854166,10k,natural,front,black
129.17802734375,68.30109049479167,93.33361328125,10k,natural,front,black
129.25042317708332,68.280185546875,93.35419596354167,10k,natural,front,black
129.40742513020834,68.42820638020834,93.38228190104167,10k,natural,front,black
129.188583984375,68.31227864583333,93.33037109375,10k,natural,front,black
129.23755859375,68.26912760416667,93.36149739583334,10k,natural,front,black
95.88611979166667,183.02534830729167,121.939423828125,10k,natural,front,turquoise
95.80727213541667,183.03446614583333,121.94770182291667,10k,natural,front,turquoise
95.79927734375,182.95161783854167,121.888359375,10k,natural,front,turquoise
95.74981119791667,182.91693359375,121.87692057291666,10k,natural,front,turquoise
95.88693359375,183.16574544270833,121.79765625,10k,natural,front,turquoise
95.8628515625,183.41916341145833,121.7426953125,10k,natural,front,turquoise
95.76070638020833,183.2897265625,121.70978841145833,10k,natural,front,turquoise
95.6448828125,183.17423828125,121.67390950520833,10k,natural,front,turquoise
95.67974934895834,183.45187174479167,121.52895833333334,10k,natural,front,turquoise
95.52684244791666,183.51079752604167,121.52997395833333,10k,natural,front,turquoise
95.721240234375,182.6576953125,121.83525065104166,10k,natural,front,turquoise
95.88400716145833,182.82477213541668,121.84741861979167,10k,natural,front,turquoise
95.94963541666667,182.64690104166667,121.83541666666666,10k,natural,front,turquoise
95.97258138020834,182.73172526041665,121.86714518229167,10k,natural,front,turquoise
95.89011393229167,182.86166341145832,121.91291666666666,10k,natural,front,turquoise
96.03586588541667,183.02633138020835,121.93209635416666,10k,natural,front,turquoise
95.92681315104167,182.64324869791668,122.04361653645833,10k,natural,front,turquoise
96.0551953125,182.409716796875,122.17408854166666,10k,natural,front,turquoise
96.06621744791667,182.34273111979167,122.17637369791667,10k,natural,front,turquoise
96.07331705729166,182.36004557291668,122.15460611979167,10k,natural,front,turquoise
95.95265950520833,182.35324869791665,122.18813151041667,10k,natural,front,turquoise
95.9805859375,182.25990885416667,122.18671875,10k,natural,front,turquoise
96.037802734375,182.27619791666666,122.21802083333333,10k,natural,front,turquoise
95.87477864583333,182.13802734375,122.22631510416667,10k,natural,front,turquoise
96.12175130208334,182.24565755208334,122.29449544270834,10k,natural,front,turquoise
96.10192708333334,182.09490234375,122.29164388020833,10k,natural,front,turquoise
96.03714192708334,182.04316731770834,122.32194986979167,10k,natural,front,turquoise
95.78387044270833,181.9290234375,122.35763020833333,10k,natural,front,turquoise
96.00738932291667,181.95354166666667,122.41485677083334,10k,natural,front,turquoise
95.77937825520833,182.06425455729166,122.339501953125,10k,natural,front,turquoise
95.72883138020833,182.396220703125,122.20377604166667,10k,natural,front,turquoise
95.79368489583334,182.32400065104167,122.16135091145833,10k,natural,front,turquoise
96.05905924479167,182.42456705729165,122.1291015625,10k,natural,front,turquoise
96.00222981770834,182.32106119791666,122.178544921875,10k,natural,front,turquoise
95.996298828125,182.23366861979167,122.20463541666666,10k,natural,front,turquoise
95.88908203125,182.15186197916665,122.22027994791667,10k,natural,front,turquoise
95.88811197916667,182.169169921875,122.26341471354166,10k,natural,front,turquoise
95.854453125,182.05890299479168,122.29455078125,10k,natural,front,turquoise
95.938046875,182.20284505208335,122.2541015625,10k,natural,front,turquoise
95.91191731770833,182.23442708333334,122.21611002604166,10k,natural,front,turquoise
95.67121419270833,182.47371419270834,122.059130859375,10k,natural,front,turquoise
95.74841471354166,182.52675455729167,121.987587890625,10k,natural,front,turquoise
95.93206380208333,182.77568359375,121.98671875,10k,natural,front,turquoise
95.749052734375,182.75603841145832,121.96226236979167,10k,natural,front,turquoise
95.831640625,182.67501953125,121.96828776041667,10k,natural,front,turquoise
95.907451171875,182.399072265625,122.03635416666667,10k,natural,front,turquoise
95.75278645833333,182.379501953125,122.084013671875,10k,natural,front,turquoise
95.91635416666666,182.21162434895834,122.12706705729167,10k,natural,front,turquoise
95.68892903645833,182.23623372395832,122.17779296875,10k,natural,front,turquoise
95.74689453125,182.1173828125,122.22046223958333,10k,natural,front,turquoise
96.020849609375,182.165986328125,122.26122395833333,10k,natural,front,turquoise
95.916279296875,182.08782552083332,122.31064778645833,10k,natural,front,turquoise
95.67863932291667,182.05459309895832,122.31041015625,10k,natural,front,turquoise
95.92872721354166,181.96646484375,122.38345703125,10k,natural,front,turquoise
95.77395182291667,181.83141276041667,122.43537760416666,10k,natural,front,turquoise
95.85252278645834,181.70592447916667,122.47472330729167,10k,natural,front,turquoise
95.99700846354166,181.71939453125,122.48597330729167,10k,natural,front,turquoise
95.8837109375,181.67370442708332,122.49641927083333,10k,natural,front,turquoise
95.876640625,181.73435546875,122.49528971354167,10k,natural,front,turquoise
95.911435546875,182.038330078125,122.38929361979167,10k,natural,front,turquoise
95.82975260416667,182.226142578125,122.28957682291667,10k,natural,front,turquoise
95.926484375,182.08520833333333,122.300166015625,10k,natural,front,turquoise
95.85091796875,182.06592122395833,122.37599934895833,10k,natural,front,turquoise
95.69494791666666,181.9255859375,122.36277669270834,10k,natural,front,turquoise
95.82866536458333,181.82699544270832,122.32962565104167,10k,natural,front,turquoise
95.84189453125,181.87446940104167,122.35904296875,10k,natural,front,turquoise
95.991171875,182.01475911458334,122.296572265625,10k,natural,front,turquoise
95.92544270833334,182.05568684895835,122.26439453125,10k,natural,front,turquoise
95.80877604166666,182.08669270833335,122.232353515625,10k,natural,front,turquoise
95.883046875,182.121806640625,122.205078125,10k,natural,front,turquoise
95.77074869791667,182.25290690104165,122.14097981770833,10k,natural,front,turquoise
95.898740234375,182.322841796875,122.14002604166667,10k,natural,front,turquoise
95.79977864583333,182.26263346354168,122.1248046875,10k,natural,front,turquoise
95.89421223958334,182.14805989583334,122.18313802083334,10k,natural,front,turquoise
95.767998046875,182.01557942708334,122.18530924479167,10k,natural,front,turquoise
83.75657552083334,25.300179036458335,160.674814453125,10k,natural,front,white
83.61977864583334,25.292958984375,160.669365234375,10k,natural,front,white
83.71324544270833,25.236513671875,160.60184895833333,10k,natural,front,white
83.88385091145834,25.224130859375,160.51806640625,10k,natural,front,white
83.89430338541666,25.20388671875,160.43676106770835,10k,natural,front,white
83.83135091145833,25.183714192708333,160.53935872395834,10k,natural,front,white
83.39135416666667,25.1739453125,160.61723958333334,10k,natural,front,white
84.29859700520834,24.963772786458332,160.505693359375,10k,natural,front,white
84.05547200520833,24.974251302083335,160.57873697916668,10k,natural,front,white
84.10943033854167,24.974244791666667,160.6208984375,10k,natural,front,white
84.27260091145833,24.908987630208333,160.75452473958333,10k,natural,front,white
83.94830078125,24.90908203125,160.79694661458333,10k,natural,front,white
83.883427734375,24.937464192708333,160.91432942708335,10k,natural,front,white
84.64900390625,24.899033203125,160.97983723958333,10k,natural,front,white
84.2216796875,24.974244791666667,160.93412109375,10k,natural,front,white
84.04939778645833,24.90474609375,160.92619791666667,10k,natural,front,white
84.57706705729167,24.841728515625,160.89158203125,10k,natural,front,white
83.87611002604167,24.955768229166665,160.82951822916667,10k,natural,front,white
83.68420247395834,24.906575520833332,160.77313151041668,10k,natural,front,white
83.62257161458334,25.053287760416666,160.90615234375,10k,natural,front,white
83.66264973958333,25.039775390625,160.924892578125,10k,natural,front,white
83.91262044270833,25.20365234375,160.95065755208333,10k,natural,front,white
83.50961263020834,25.123017578125,161.01548502604166,10k,natural,front,white
83.66705729166667,25.08087890625,161.046865234375,10k,natural,front,white
83.25606119791667,25.06880859375,161.049814453125,10k,natural,front,white
83.43721028645834,25.035169270833332,161.20755859375,10k,natural,front,white
83.25400065104166,25.031878255208333,161.28732747395833,10k,natural,front,white
83.01288736979167,24.930621744791665,161.36634765625,10k,natural,front,white
83.426748046875,25.0046484375,161.43947916666667,10k,natural,front,white
83.381923828125,25.004358723958333,161.471181640625,10k,natural,front,white
83.86160807291667,25.024781901041667,161.41677408854167,10k,natural,front,white
83.29765950520833,25.079534505208333,161.38352864583334,10k,natural,front,white
83.08565755208333,24.980182291666665,161.367998046875,10k,natural,front,white
83.13842122395833,25.097991536458334,161.31408854166668,10k,natural,front,white
83.54832356770834,25.040022786458334,161.27514322916667,10k,natural,front,white
83.18869140625,25.109469401041668,161.25930013020835,10k,natural,front,white
83.67772135416666,24.90427734375,161.34851888020833,10k,natural,front,white
83.08456705729166,24.975924479166668,161.47493815104167,10k,natural,front,white
82.89005208333333,25.071578776041665,161.56701497395832,10k,natural,front,white
83.57838216145834,25.0493359375,161.61078776041666,10k,natural,front,white
83.419267578125,25.048811848958334,161.80505859375,10k,natural,front,white
82.887392578125,25.122138671875,161.83006510416666,10k,natural,front,white
82.79399088541666,25.026438802083334,161.91294270833333,10k,natural,front,white
82.96361328125,25.039137369791668,161.97559895833334,10k,natural,front,white
82.307763671875,25.2624609375,161.95834309895832,10k,natural,front,white
82.900107421875,25.197493489583334,161.96286783854165,10k,natural,front,white
82.26401041666666,25.324332682291665,161.990634765625,10k,natural,front,white
81.696494140625,25.243414713541668,162.07074544270833,10k,natural,front,white
82.23728190104167,25.294065755208333,162.0646875,10k,natural,front,white
82.338994140625,25.296774088541667,162.1098046875,10k,natural,front,white
81.99859049479167,25.283623046875,162.14514973958333,10k,natural,front,white
81.72327473958333,25.367477213541665,162.18527669270833,10k,natural,front,white
80.675322265625,25.422490234375,162.10180989583333,10k,natural,front,white
80.23222981770833,25.698942057291667,161.94497395833332,10k,natural,front,white
79.26716471354166,26.0379296875,161.91169270833333,10k,natural,front,white
76.5579296875,26.526409505208335,161.86652994791666,10k,natural,front,white
76.26547526041666,26.628408203125,161.83739908854167,10k,natural,front,white
76.36669596354167,26.702874348958332,161.873525390625,10k,natural,front,white
76.18892578125,26.779482421875,161.8671484375,10k,natural,front,white
75.78194661458333,26.91251953125,161.78034505208333,10k,natural,front,white
76.418369140625,26.893694661458333,161.758408203125,10k,natural,front,white
76.85367513020833,26.72935546875,161.7844140625,10k,natural,front,white
77.04830078125,26.714684244791666,161.78484375,10k,natural,front,white
77.510341796875,26.699599609375,161.67542317708333,10k,natural,front,white
76.81059244791666,26.68384765625,161.64641927083332,10k,natural,front,white
77.02556315104167,26.663040364583335,161.63091796875,10k,natural,front,white
77.71036783854167,26.812294921875,161.60543619791667,10k,natural,front,white
76.94373046875,26.787125651041666,161.71189778645834,10k,natural,front,white
76.680634765625,26.830514322916667,161.74011393229168,10k,natural,front,white
77.05382486979167,26.8063671875,161.770810546875,10k,natural,front,white
76.90724283854166,26.888623046875,161.78080078125,10k,natural,front,white
77.55201497395834,26.798349609375,161.716357421875,10k,natural,front,white
76.99602213541667,26.77810546875,161.682177734375,10k,natural,front,white
76.86067057291666,26.956793619791668,161.49400716145834,10k,natural,front,white
76.830400390625,27.031181640625,161.41742838541666,10k,natural,front,white
135.40208658854166,63.56513997395833,54.37624348958333,10k,natural,tilted,black
135.324375,63.64395833333333,54.471302083333335,10k,natural,tilted,black
135.19917643229167,63.84069010416667,54.394069010416665,10k,natural,tilted,black
135.22579427083335,63.83176432291667,54.38388020833333,10k,natural,tilted,black
135.19254231770833,63.604075520833334,54.29360026041667,10k,natural,tilted,black
135.33178059895835,63.651279296875,54.32800130208334,10k,natural,tilted,black
135.22396809895832,63.73758463541667,54.413030598958336,10k,natural,tilted,black
135.13369466145832,63.76129231770833,54.460436197916664,10k,natural,tilted,black
135.09660807291667,63.74268229166667,54.486653645833336,10k,natural,tilted,black
135.47776692708334,63.47690755208333,54.51540364583333,10k,natural,tilted,black
135.42042317708334,63.40341145833333,54.55669921875,10k,natural,tilted,black
135.44956705729166,63.378619791666665,54.58812825520833,10k,natural,tilted,black
135.39658854166666,63.39830729166667,54.571220703125,10k,natural,tilted,black
135.38215494791666,63.635335286458336,54.59579427083333,10k,natural,tilted,black
135.55074869791667,63.471324869791665,54.639475911458334,10k,natural,tilted,black
135.43976236979168,63.493824869791666,54.626650390625,10k,natural,tilted,black
135.34921223958332,63.50357096354167,54.744449869791666,10k,natural,tilted,black
135.4569140625,63.60812174479167,54.777646484375,10k,natural,tilted,black
135.371962890625,63.744410807291665,54.758548177083334,10k,natural,tilted,black
135.237568359375,63.828111979166664,54.75736979166667,10k,natural,tilted,black
135.40048502604168,63.557102864583335,54.686412760416665,10k,natural,tilted,black
135.61862630208333,63.43458984375,54.62171875,10k,natural,tilted,black
135.58087565104168,63.738795572916665,54.755237630208335,10k,natural,tilted,black
135.59473307291665,63.92073893229167,54.78701171875,10k,natural,tilted,black
135.684208984375,63.783359375,54.665989583333335,10k,natural,tilted,black
135.53158854166668,63.641910807291666,54.55435221354167,10k,natural,tilted,black
135.55335611979166,63.600341796875,54.56989908854167,10k,natural,tilted,black
135.46811848958333,63.633701171875,54.56089518229167,10k,natural,tilted,black
135.37610677083333,63.603857421875,54.55937174479167,10k,natural,tilted,black
135.35345703125,63.6324609375,54.55439778645833,10k,natural,tilted,black
135.32105143229165,62.813665364583336,54.108792317708335,10k,natural,tilted,black
135.30660807291667,62.521025390625,53.99483723958333,10k,natural,tilted,black
135.25021484375,62.50176106770834,54.016865234375,10k,natural,tilted,black
135.278125,62.591419270833335,54.08477864583333,10k,natural,tilted,black
135.324775390625,62.48069010416667,54.031399739583335,10k,natural,tilted,black
135.44661783854167,62.744440104166664,54.262272135416666,10k,natural,tilted,black
135.21402994791666,62.92361653645833,54.40738606770833,10k,natural,tilted,black
135.23013020833332,63.27511067708333,54.483492838541665,10k,natural,tilted,black
135.27222330729165,63.443388671875,54.627578125,10k,natural,tilted,black
135.21029296875,63.306490885416665,54.655491536458335,10k,natural,tilted,black
135.26072591145834,63.44419596354167,54.70283203125,10k,natural,tilted,black
135.4933203125,63.29789713541667,54.70072916666667,10k,natural,tilted,black
135.45530924479166,63.176282552083336,54.66851888020833,10k,natural,tilted,black
135.43551432291667,63.29024739583333,54.67199869791666,10k,natural,tilted,black
135.39716145833333,63.168225911458336,54.641927083333336,10k,natural,tilted,black
135.41632486979168,62.946223958333334,54.484013671875,10k,natural,tilted,black
135.43239583333335,62.756259765625,54.42053059895834,10k,natural,tilted,black
135.488359375,62.66204752604167,54.329189453125,10k,natural,tilted,black
135.41388671875,62.73748697916667,54.34516276041666,10k,natural,tilted,black
135.314072265625,62.913896484375,54.46923177083333,10k,natural,tilted,black
135.19920572916666,63.34771484375,54.596041666666665,10k,natural,tilted,black
135.18042317708333,62.98888997395834,54.46849609375,10k,natural,tilted,black
135.28652669270832,62.98715169270833,54.471845703125,10k,natural,tilted,black
135.37888346354165,62.53763020833333,54.342587890625,10k,natural,tilted,black
135.2128125,62.903173828125,54.40752278645834,10k,natural,tilted,black
135.15427083333333,63.13708658854166,54.53498046875,10k,natural,tilted,black
135.12001627604167,63.49299479166667,54.701731770833334,10k,natural,tilted,black
135.17294270833332,63.16359049479167,54.59144856770833,10k,natural,tilted,black
135.16452799479165,62.899384765625,54.55505208333334,10k,natural,tilted,black
135.40973307291668,62.73385416666667,54.54049479166667,10k,natural,tilted,black
135.19982747395832,62.67135091145833,54.58845703125,10k,natural,tilted,black
135.26570638020834,62.87564127604167,54.75148111979167,10k,natural,tilted,black
135.31192708333333,63.343356119791665,54.86552734375,10k,natural,tilted,black
135.32902018229166,63.506578776041664,54.95251953125,10k,natural,tilted,black
135.3090625,63.70977864583333,55.01557291666666,10k,natural,tilted,black
135.22403645833333,63.58256510416667,54.992392578125,10k,natural,tilted,black
135.29212565104166,63.68984049479167,55.030445963541666,10k,natural,tilted,black
135.298798828125,63.70425455729167,54.99896484375,10k,natural,tilted,black
135.37568033854166,63.30638671875,54.850628255208335,10k,natural,tilted,black
135.291513671875,63.112158203125,54.71514973958333,10k,natural,tilted,black
135.435009765625,62.323785807291664,54.443531901041666,10k,natural,tilted,black
135.537822265625,62.768427734375,54.64639322916667,10k,natural,tilted,black
135.38566731770834,63.22187174479166,54.78491861979167,10k,natural,tilted,black
135.355859375,63.54599609375,54.851328125,10k,natural,tilted,black
135.427080078125,63.19194661458334,54.73341796875,10k,natural,tilted,black
94.67582356770833,253.08691731770833,165.23324869791668,10k,natural,tilted,turquoise
94.67473307291667,253.09957682291667,165.192158203125,10k,natural,tilted,turquoise
94.653154296875,253.09159830729166,165.40913411458334,10k,natural,tilted,turquoise
94.65158528645833,253.06732421875,165.41781575520832,10k,natural,tilted,turquoise
94.66479166666667,253.00943033854168,165.40826822916668,10k,natural,tilted,turquoise
94.663271484375,252.97506510416667,165.37166666666667,10k,natural,tilted,turquoise
94.67203776041667,253.03885416666665,165.31454427083332,10k,natural,tilted,turquoise
94.658515625,253.0582421875,165.31278971354166,10k,natural,tilted,turquoise
94.657744140625,253.11022135416667,165.30124674479165,10k,natural,tilted,turquoise
94.65993489583333,253.07440104166668,165.25706705729166,10k,natural,tilted,turquoise
94.66063802083333,253.04938151041668,165.21173177083332,10k,natural,tilted,turquoise
94.66898763020833,252.99208333333334,165.13,10k,natural,tilted,turquoise
94.669677734375,252.97549479166668,165.13002604166667,10k,natural,tilted,turquoise
94.66111979166666,252.88234375,165.18031575520834,10k,natural,tilted,turquoise
94.667294921875,252.86407877604168,165.24668294270833,10k,natural,tilted,turquoise
94.669296875,252.82401692708333,165.14626953125,10k,natural,tilted,turquoise
94.68248697916667,252.84018229166668,165.14371419270833,10k,natural,tilted,turquoise
94.684921875,252.932685546875,165.00291341145834,10k,natural,tilted,turquoise
94.66329752604166,252.95821940104167,165.0641015625,10k,natural,tilted,turquoise
94.65184895833333,253.01615234375,165.11631184895833,10k,natural,tilted,turquoise
94.64202473958333,253.11122721354167,164.94379557291666,10k,natural,tilted,turquoise
94.62798502604167,253.08189778645834,164.77222005208333,10k,natural,tilted,turquoise
94.63363932291666,253.11686848958334,164.76590494791665,10k,natural,tilted,turquoise
94.64157877604167,253.05352213541667,164.76170247395834,10k,natural,tilted,turquoise
94.6362109375,253.064892578125,164.77002278645833,10k,natural,tilted,turquoise
94.633583984375,253.07139322916666,164.82215494791666,10k,natural,tilted,turquoise
94.63205729166667,253.12341796875,164.751474609375,10k,natural,tilted,turquoise
94.651162109375,253.08853190104168,164.60544596354165,10k,natural,tilted,turquoise
94.65727213541666,253.0864453125,164.58452473958334,10k,natural,tilted,turquoise
94.67321940104166,253.09466471354168,164.66514322916666,10k,natural,tilted,turquoise
94.68678385416666,253.10513671875,164.78163736979167,10k,natural,tilted,turquoise
94.69148111979166,253.06532877604167,164.76403645833332,10k,natural,tilted,turquoise
94.69839518229166,253.02165690104167,164.7189453125,10k,natural,tilted,turquoise
94.69925455729167,253.03419270833334,164.737509765625,10k,natural,tilted,turquoise
94.6958984375,252.960009765625,164.73907877604168,10k,natural,tilted,turquoise
94.69990234375,252.99744466145833,164.78046875,10k,natural,tilted,turquoise
94.69418294270834,252.99314127604165,164.825146484375,10k,natural,tilted,turquoise
94.70594401041667,252.9424609375,164.79765950520834,10k,natural,tilted,turquoise
94.71777018229167,252.97119140625,164.69854817708332,10k,natural,tilted,turquoise
94.71149739583333,252.99119466145834,164.619716796875,10k,natural,tilted,turquoise
94.71976236979167,252.99140299479166,164.66257486979165,10k,natural,tilted,turquoise
94.71876953125,252.97010091145833,164.70724609375,10k,natural,tilted,turquoise
94.727783203125,253.033056640625,164.63494466145832,10k,natural,tilted,turquoise
94.717978515625,253.011376953125,164.550654296875,10k,natural,tilted,turquoise
94.71602864583333,253.06053059895834,164.46591145833332,10k,natural,tilted,turquoise
94.72109375,253.047158203125,164.39256184895834,10k,natural,tilted,turquoise
94.708759765625,253.09904622395834,164.37005208333332,10k,natural,tilted,turquoise
94.70416015625,253.07749674479166,164.34940755208333,10k,natural,tilted,turquoise
94.71469075520834,253.0576953125,164.257841796875,10k,natural,tilted,turquoise
94.72040690104167,253.04482421875,164.24623697916667,10k,natural,tilted,turquoise
94.7516796875,252.968857421875,164.19717447916668,10k,natural,tilted,turquoise
94.74183919270833,252.99491536458333,164.15698567708333,10k,natural,tilted,turquoise
94.72179361979167,253.00863932291668,164.164814453125,10k,natural,tilted,turquoise
94.73839192708333,253.03443033854165,164.24065104166667,10k,natural,tilted,turquoise
94.73702799479166,252.98479817708332,164.19447916666667,10k,natural,tilted,turquoise
94.745068359375,252.936982421875,164.15103190104168,10k,natural,tilted,turquoise
94.74895182291667,252.89189778645834,164.10374674479166,10k,natural,tilted,turquoise
94.74167317708333,253.051376953125,164.10772135416667,10k,natural,tilted,turquoise
94.72540690104167,253.0044921875,164.1505859375,10k,natural,tilted,turquoise
94.734169921875,253.04068684895833,164.15537109375,10k,natural,tilted,turquoise
94.73692708333333,252.98780924479166,164.04006510416667,10k,natural,tilted,turquoise
